Canias Kod;Varyans-TR;Varyans-EN;Ana Ürün-TR;Ana Ürün - EN;Moq;Paket Adedi;Status;Kategori;Ana Ürün Kodu;Ürün Kısa Kodu;Katalog ID;Katalog Sayfa Numarası;;;;;;;;;;
70.50.0314-20;A4 DİK T FORM AKRİLİK STAND 2 MM;Acrylic Stand Vertical ‘T’ A4;Akrilik ‘T’ Stand Dikey;Vertical Acrylic / Pet-G Stand “T”;0;10;A;07.3;09;07309;07309001;0;;;;;;;;;;
70.50.0315-15;A5 DİK T FORM AKRİLİK STAND 1.5mm;A5 DİK T FORM AKRİLİK STAND 1.5mm;Akrilik ‘T’ Stand Dikey;Vertical Acrylic / Pet-G Stand “T”;0;8;P;07.3;09;07309;07309002;0;;;;;;;;;;
70.50.0316-20;A6 DİK T FORM AKRİLİK STAND 2 MM;Acrylic Stand Vertical ‘T’ A6;Akrilik ‘T’ Stand Dikey;Vertical Acrylic / Pet-G Stand “T”;0;10;A;07.3;09;07309;07309003;0;;;;;;;;;;
70.50.0317-20;A7 DİK T FORM AKRİLİK STAND 2 MM;Acrylic Stand Vertical ‘T’ A7;Akrilik ‘T’ Stand Dikey;Vertical Acrylic / Pet-G Stand “T”;0;10;A;07.3;09;07309;07309004;0;;;;;;;;;;
70.50.0324-20;A4 DİK T FORM PET-G STAND 2 MM;Pet-G Stand Vertical T A4;Akrilik ‘T’ Stand Dikey;Vertical Acrylic / Pet-G Stand “T”;0;10;A;07.3;09;07309;07309005;0;;;;;;;;;;
70.50.0325-20;A5 DİK T FORM PET-G STAND 2MM;Pet-G Stand Vertical T A5;Akrilik ‘T’ Stand Dikey;Vertical Acrylic / Pet-G Stand “T”;0;10;P;07.3;09;07309;07309006;0;;;;;;;;;;
70.50.0326-20;A6 DİK T FORM PET-G STAND 2 MM;Pet-G Stand Vertical T A6;Akrilik ‘T’ Stand Dikey;Vertical Acrylic / Pet-G Stand “T”;0;5;A;07.3;09;07309;07309007;0;;;;;;;;;;
70.50.0327-20;A7 DİK T FORM PET-G STAND 2MM;Pet-G Stand Vertical T A7;Akrilik ‘T’ Stand Dikey;Vertical Acrylic / Pet-G Stand “T”;0;10;P;07.3;09;07309;07309008;0;;;;;;;;;;
05.12.403;A3 C CEP PVC  2X10 DYAPBANT 400 MKR;C Pocket Adhesive Vertical A3;C Cep;C Pocket;1000;10;A;07.3;10;07310;07310001;0;;;;;;;;;;
05.12.403-Y;A3 C CEP YATAY PVC 2X10 YAPBANT 400 MKR;C Pocket Adhesive Horizontal A3;C Cep;C Pocket;0;10;A;07.3;10;07310;07310002;0;;;;;;;;;;
05.12.404;A4 C CEP PVC 2X10 DYAPBANT 400 MKR;C Pocket Adhesive Vertical A4;C Cep;C Pocket;0;10;A;07.3;10;07310;07310003;0;;;;;;;;;;
05.12.404-Y;A4 YAPIŞKAN C CEP PVC 400 MKR YATAY;C Pocket Adhesive Horizontal A4;C Cep;C Pocket;0;10;T;07.3;10;07310;07310004;0;;;;;;;;;;
05.12.405;A5 C CEP PVC 2X10 YAPBANT 400 MKR;C Pocket Adhesive Vertical A5;C Cep;C Pocket;0;10;A;07.3;10;07310;07310005;0;;;;;;;;;;
05.12.405-Y;A5 YAPIŞKAN C CEP PVC 400 MKR YATAY;A5 ADHESIVE C POCKET PVC 400 MICRON HORIZONTAL;C Cep;C Pocket;0;10;P;07.3;10;07310;07310006;0;;;;;;;;;;
05.12.406;A6 C CEP PVC 2X10 DYAPBANT 400 MKR;C Pocket Adhesive Vertical A6;C Cep;C Pocket;1000;10;A;07.3;10;07310;07310007;0;;;;;;;;;;
05.12.406-Y;A6 C CEP YATAY PVC 2X10 YAPBANT 400 MKR;A6 ADHESIVE C POCKET PVC 400 MICRON HORIZONTAL;C Cep;C Pocket;0;10;A;07.3;10;07310;07310008;0;;;;;;;;;;
05.12.407;A7 YAPIŞKAN C CEP PVC 400 MKR;C Pocket Adhesive Vertical A7;C Cep;C Pocket;0;10;P;07.3;10;07310;07310009;0;;;;;;;;;;
05.12.407-Y;A7 YAPIŞKAN C CEP PVC 400 MKR YATAY;A7 ADHESIVE C POCKET PVC 400 MICRON HORIZONTAL;C Cep;C Pocket;0;10;P;07.3;10;07310;07310010;0;;;;;;;;;;
05.13.403;A3 MANYET BANTLI C CEP PVC 400 MKR;C Pocket Magnetic Vertical A3;C Cep;C Pocket;0;10;T;07.3;10;07310;07310011;0;;;;;;;;;;
05.13.403-Y;A3 MANYET BANTLI YATAY C CEP PVC 400 MKR;C Pocket Magnetic Horizontal A3;C Cep;C Pocket;0;10;P;07.3;10;07310;07310012;0;;;;;;;;;;
05.13.404;A4 C CEP YATAY PVC 2X10 MANYTBANT 400 MKR;C Pocket Magnetic Vertical A4;C Cep;C Pocket;0;10;A;07.3;10;07310;07310013;0;;;;;;;;;;
05.13.404-Y;A4 MANYET BANTLI YATAY C CEP PVC 400 MKR;C Pocket Magnetic Horizontal A4;C Cep;C Pocket;0;10;P;07.3;10;07310;07310014;0;;;;;;;;;;
05.13.405;A5 C CEP YATAY PVC  2X10 MANYTBANT 400 MKR;C Pocket Magnetic Vertical A5;C Cep;C Pocket;0;10;A;07.3;10;07310;07310015;0;;;;;;;;;;
05.13.405-Y;A5 MANYET BANTLI YATAY C CEP PVC 400 MKR;C Pocket Magnetic Horizontal A5;C Cep;C Pocket;0;10;P;07.3;10;07310;07310016;0;;;;;;;;;;
05.13.406;A6 C CEP YATAY PVC  2X10 MANYTBANT 400 MKR;C Pocket Magnetic Vertical A6;C Cep;C Pocket;1000;10;A;07.3;10;07310;07310017;0;;;;;;;;;;
05.13.406-Y;A6 MANYET BANTLI YATAY C CEP PVC 400 MKR;C Pocket Magnetic Horizontal A6;C Cep;C Pocket;0;10;P;07.3;10;07310;07310018;0;;;;;;;;;;
05.01.403;A3 DELİKLİ U CEP PVC ANTİREFL 400 MKR;U Pocket with Holes A3 400 Micron;Delikli U Cep;U Pocket with Holes;0;10;A;07.3;11;07311;07311001;0;;;;;;;;;;
05.01.404;A4 DELİKLİ U CEP PVC ANTİREFL 400 MKR;U Pocket with Holes A4 400 Micron;Delikli U Cep;U Pocket with Holes;0;10;A;07.3;11;07311;07311002;0;;;;;;;;;;
05.01.405;A5 DELİKLİ U CEP PVC ANTİREFL400 MKR;U Pocket with Holes A5 400 Micron;Delikli U Cep;U Pocket with Holes;0;10;A;07.3;11;07311;07311003;0;;;;;;;;;;
65.05.002;TEKERLEKLİ TABURE SİY;Footstool with wheels Black;Tabure Çift Kat;Double Stair Stepstool;0;1;A;08.0;01;08001;08001001;0;;;;;;;;;;
65.05.009;TEKERLEKLİ TABURE GRİ;Footstool with wheels Grey;Tabure Çift Kat;Double Stair Stepstool;0;1;A;08.0;01;08001;08001002;0;;;;;;;;;;
65.40.001;ALIŞVERİŞ ARABASI İLAN TUTUCU SET SEF;Shopping Cart Advertisement Frame Transparent;Caddy Çerçeve;Caddy Frame;800;5;T;08.0;02;08002;08002001;0;;;;;;;;;;
65.40.002;ALIŞVERİŞ ARABASI İLAN TUTUCU SET SIY;Shopping Cart Advertisement Frame Black;Caddy Çerçeve;Caddy Frame;800;5;A;08.0;02;08002;08002002;0;;;;;;;;;;
65.40.003;ALIŞVERİŞ ARABASI İLAN TUTUCU SET BEY;Shopping Cart Advertisement Frame White;Caddy Çerçeve;Caddy Frame;800;5;T;08.0;02;08002;08002003;0;;;;;;;;;;
65.40.004;ALIŞVERİŞ ARABASI İLAN TUTUCU SET KIR;Shopping Cart Advertisement Frame Red;Caddy Çerçeve;Caddy Frame;800;5;A;08.0;02;08002;08002004;0;;;;;;;;;;
65.40.005;ALIŞVERİŞ ARABASI İLAN TUTUCU SET MAV;Shopping Cart Advertisement Frame Blue;Caddy Çerçeve;Caddy Frame;800;5;T;08.0;02;08002;08002005;0;;;;;;;;;;
65.40.006;ALIŞVERİŞ ARABASI İLAN TUTUCU SET SAR;Shopping Cart Advertisement Frame Yellow;Caddy Çerçeve;Caddy Frame;800;5;T;08.0;02;08002;08002006;0;;;;;;;;;;
65.40.007;ALIŞVERİŞ ARABASI İLAN TUTUCU SET YES;Shopping Cart Advertisement Frame Green;Caddy Çerçeve;Caddy Frame;800;5;T;08.0;02;08002;08002007;0;;;;;;;;;;
65.40.008;ALIŞVERİŞ ARABASI İLAN TUTUCU SET TUR;Shopping Cart Advertisement Frame Orange;Caddy Çerçeve;Caddy Frame;800;5;A;08.0;02;08002;08002008;0;;;;;;;;;;
65.40.009;ALIŞVERİŞ ARABASI İLAN TUTUCU SET GRİ;Shopping Cart Advertisement Frame Grey;Caddy Çerçeve;Caddy Frame;800;5;T;08.0;02;08002;08002009;0;;;;;;;;;;
M02.08.108;PİRAMİT KASA AYRACI GRİPLİ ALU;CHECKOUT DIVIDER ALUMINUM PYRAMID WITH GRIP;Aluminyum Piramit Kasa Ayracı;Aluminum Pyramid Seperator for Cashdesk;0;5;A;08.0;03;08003;08003001;0;;;;;;;;;;
M02.08.109;PİRAMİT KASA AYRACI ALU;CHECKOUT DIVIDER ALUMINUM PYRAMID;Aluminyum Piramit Kasa Ayracı;Aluminum Pyramid Seperator for Cashdesk;0;5;A;08.0;03;08003;08003002;0;;;;;;;;;;
65.30.001;AVADANLIK KUTUSU 40X45;TOOL BOX 40X45;Avadanlık;Cosmetic Storage Box;5;5;A;08.0;04;08004;08004001;0;;;;;;;;;;
65.30.101;AVADANLIK KUTUSU 40X50;TOOL BOX 40X50;Avadanlık;Cosmetic Storage Box;400;1;A;08.0;04;08004;08004002;0;;;;;;;;;;
70.01.011;A4 MULTIMODE MASAÜSTÜ SET;MULTIMODE DESKTOP BROCHURE HOLDER A4;Multimode Broşürlük Masa Tipi;Multimode Brochure Desktop Type;0;1;A;08.0;05;08005;08005001;0;;;;;;;;;;
70.01.021;A4 1/3 MULTIMODE MASAÜSTÜ SET;Multimode Desktop 1/3 A4;Multimode Broşürlük Masa Tipi;Multimode Brochure Desktop Type;0;1;A;08.0;05;08005;08005002;0;;;;;;;;;;
65.50.3115;A3 ŞÖMİZ PANO 15Lİ DUVAR TİPİ ;A3 FIREPLACE PANEL 15 WALL TYPE;ŞÖMİZ PANO;Multimode Brochure Wall Type;5;1;P;08.0;06;08006;08006001;0;;;;;;;;;;
65.50.4105;A4 ŞÖMİZ PANO 5 Lİ ;DOCUMENT HOLDER FRAME;ŞÖMİZ PANO;Multimode Brochure Wall Type;5;1;P;08.0;06;08006;08006002;0;;;;;;;;;;
65.50.4115;A4 ŞÖMİZ PANO DUVAR TİPİ 15;A4 FIREPLACE PANEL 15 WALL TYPE;ŞÖMİZ PANO;Multimode Brochure Wall Type;5;1;A;08.0;06;08006;08006003;0;;;;;;;;;;
40.05.100-100;DECOLİNE PERVAZ SET 1000 MM;Decoline Set with Punched Rail 1000 mm;Decoline Set;Decoline Set;0;1;A;09.1;01;09101;09101001;0;;;;;;;;;;
40.05.100-200;DECOLİNE PERVAZ SET 2000 MM;Decoline Set with Punched Rail 2000 mm;Decoline Set;Decoline Set;0;1;A;09.1;01;09101;09101002;0;;;;;;;;;;
40.06.501;DECOLINE UZATMA APARATI PLAST;Decoline Extension Adapter;Decoline Set;Decoline Set;0;10;A;09.1;01;09101;09101003;0;;;;;;;;;;
40.06.502;DECOLINE KÖŞE BAĞLATI APARATI PLAST;Decoline Corner Connector;Decoline Set;Decoline Set;0;2;A;09.1;01;09101;09101004;0;;;;;;;;;;
40.06.503;DECOLINE 3 YOL BAĞLATI APARATI PLAST;Decoline 3-Way Connector;Decoline Set;Decoline Set;0;2;A;09.1;01;09101;09101005;0;;;;;;;;;;
40.06.504;DECOLINE 4 YOL BAĞLATI APARATI PLAST;Decoline 4-Way Connector;Decoline Set;Decoline Set;1500;2;A;09.1;01;09101;09101006;0;;;;;;;;;;
40.06.505;DECOLİNE YAN KAPAK;Decoline end cap;Decoline Set;Decoline Set;0;2;A;09.1;01;09101;09101007;0;;;;;;;;;;
40.07.001-1000;EASYLINE PERVAZ SET 1000 MM;EASYLINE PIPE 1000 MM SILVER SET;EasyLine Set;Easyline Set;0;1;A;09.1;02;09102;09102001;0;;;;;;;;;;
40.07.001-2000;EASYLINE PERVAZ SET 2000 MM;Easyline Punched Rail Set 2 Mt;EasyLine Set;Easyline Set;0;1;A;09.1;02;09102;09102002;0;;;;;;;;;;
40.05.400;DECOLİNE AYAKLI L SET JUMBO TABAN;Decoline “L” Set with Jumbo Base;Decoline “L” Set Jumbo Taban;Decoline “L” Set with Jumbo Base;100;1;A;09.2;01;09201;09201001;0;;;;;;;;;;
40.05.450;DECOLİNE AYAKLI T SET JUMBO TABAN;Decoline “T” Set with Jumbo Base;Decoline “T” Set Jumbo Taban;Decoline “T” Set with Jumbo Base;100;1;A;09.2;02;09202;09202001;0;;;;;;;;;;
40.05.200;DECOLİNE T PERVAZLI SET 2X50/75 SET;Decoline Set ‘T’;Decoline “T” Set;Decoline Set ‘T’;0;1;A;09.2;03;09203;09203001;0;;;;;;;;;;
40.05.250;DECOLİNE L PERVAZLI SET 75/50;Decoline Set ‘L’;Decoline “L” Set;Decoline Set ‘L’;0;1;P;09.2;04;09204;09204001;0;;;;;;;;;;
M27.60.001;BUS STOP L FORM İLAN TAŞIYICI ;BUS STOP ADVERTISEMENT CARRIER;Teleskobik “L” İlan Taşıyıcı;Telescobic “L” Promo Holder;0;1;A;09.2;05;09205;09205001;0;;;;;;;;;;
40.06.230;DECOLINE PLASTİK ASMA KANCA;Hanging Plastic Hook for decoline;Decoline Asma Kancası;Decoline Hanging Hook;0;20;A;09.3;01;09301;09301001;0;;;;;;;;;;
40.06.240;DECOLINE PLASTİK ASMA HALKA;Hanging Plastic Ring for decoline;Decoline Asma Halkası;Decoline Hanging Ring;7200;20;A;09.3;02;09302;09302001;0;;;;;;;;;;
40.06.241;DECOLİNE ÇERÇEVE TUTUCU;Frame Holder for decoline;Decoline Çerçeve Tutucu;Decoline Frame Holder;4800;20;A;09.3;03;09303;09303001;0;;;;;;;;;;
40.50.101;DELİKLİ PERVAZ YAP BANT 1000 MM;Punched Rail Adhesive;Yapışkanlı Delikli Pervaz;Adhesive Punched Rail;0;10;A;09.3;04;09304;09304001;0;;;;;;;;;;
40.50.101-125;DELİKLİ PERVAZ YAP BANT 1250 MM;Adhesive Punched Rail 1250 mm;Yapışkanlı Delikli Pervaz;Adhesive Punched Rail;1000;10;A;09.3;04;09304;09304002;0;;;;;;;;;;
40.50.001-050;DECOLİNE DELİKLİ PERVAZ 500 MM;DECOLINE PERFORATED SLIDE 500 MM;Easy-Deco Delikli Pervaz;Easy-Deco Punched Rail;0;10;A;09.3;05;09305;09305001;0;;;;;;;;;;
40.50.001-075;DECOLİNE DELİKLİ PERVAZ 750 MM;DECOLINE PERFORATED SLIDE 750 MM;Easy-Deco Delikli Pervaz;Easy-Deco Punched Rail;0;10;A;09.3;05;09305;09305002;0;;;;;;;;;;
40.50.001-100;DECOLİNE DELİKLİ PERVAZ 1000MM;Punched Rail Std 100 cm;Easy-Deco Delikli Pervaz;Easy-Deco Punched Rail;0;10;A;09.3;05;09305;09305003;0;;;;;;;;;;
40.50.001-200;DECOLİNE DELİKLİ PERVAZ 2000 MM;Punched Rail Std 200 cm;Easy-Deco Delikli Pervaz;Easy-Deco Punched Rail;0;10;A;09.3;05;09305;09305004;0;;;;;;;;;;
40.50.001-300;DECOLİNE DELİKLİ PERVAZ 3000 MM;"DECOLİNE PUNCHED RAİL 3000MM
";Easy-Deco Delikli Pervaz;Easy-Deco Punched Rail;0;1;A;09.3;05;09305;09305005;0;;;;;;;;;;
40.01.4500-180;DECOLİNE RAYLI ASKI KANCA TEL SET 1800 MM;Decoline Hanger Set;Raylı Kanca Askı Set;Hanger Set;0;2;A;09.3;06;09306;09306001;0;;;;;;;;;;
40.01.0203;B KLİPS BEY;Ceiling Clip ‘B’ White;Asma Tavan B Klips;Ceiling Roof B Clips;1000;10;A;09.3;07;09307;09307001;0;;;;;;;;;;
40.01.1010-19;CORNER HALKA YAP BANT 20*20 MM;CORNER ADHESIVE RING 20*20 MM;Kare Yapışkanlı Halka;Adhesive Square Ring Clip;0;20;A;09.3;08;09308;09308001;0;;;;;;;;;;
40.01.1030-19;ÖPÜCÜK HALKA YAPBANT 19 MM;Adhesive Ring Clip ;Öpücük Yapışkanlı Halka;Adhesive Ring Clip;0;100;A;09.3;09;09309;09309001;0;;;;;;;;;;
40.01.1060-40;ROUND KORSAN YAPBANT KANCA 40 MM;Round Hook Clip 40 mm;Yuvarlak Yapışkanlı Kanca;Round Hook Clip;5000;10;A;09.3;10;09310;09310001;0;;;;;;;;;;
40.01.2030;MAGNA 3 KANCA;Magna 3 Hook 3 kg;Magna3 Kanca;Magna3 Hook;0;10;A;09.3;11;09311;09311001;0;;;;;;;;;;
40.01.2020;MAGNA 3 HALKA;Magna 3 Ring 3 kg;Magna3 Halka;Magna3 Ring;0;10;A;09.3;12;09312;09312001;0;;;;;;;;;;
40.01.2050;MAGNA 5 KANCA;Magna 5 Hook 5 kg;Magna5 Kanca;Magna5 Hook;0;10;A;09.3;13;09313;09313001;0;;;;;;;;;;
40.01.2040;MAGNA 5 HALKA;Magna 5 Ring 5 kg;Magna5 Halka;Magna5 Ring;0;10;A;09.3;14;09314;09314001;0;;;;;;;;;;
40.01.3460;PLASTİK S KANCA;Plastic Hook;Plastik Kanca;Plastic Hook;20000;50;A;09.3;15;09315;09315001;0;;;;;;;;;;
40.01.3410;METAL S KANCA MİNİ 25 MM;Mini Hook ‘S’ 25 mm;Mini S Kanca;Mini S Hook;5000;100;A;09.3;16;09316;09316001;0;;;;;;;;;;
40.01.3411;METAL S KANCA LARGE 60 MM ;Large Hook ‘S’ 60 mm;Large S Kanca;40.01.3411;0;50;A;09.3;17;09317;09317001;0;;;;;;;;;;
40.01.3210;C KANCA MİNİ;C Hook Mini;C Kanca;C Hook;0;50;A;09.3;18;09318;09318001;0;;;;;;;;;;
40.01.3230;C KANCA MAXİ 50X21 MM;C Hook Maxi;C Kanca;C Hook;0;50;A;09.3;18;09318;09318002;0;;;;;;;;;;
40.01.3010-100;ASKI ÇUBUK 1000 MM;Hanging Hook 100 cm;Askı Çubuk;Hanging Hook;0;10;A;09.3;19;09319;09319001;0;;;;;;;;;;
40.01.3010-15;ASKI ÇUBUK 150 MM;Hanging Hook 15 cm;Askı Çubuk;Hanging Hook;2000;10;A;09.3;19;09319;09319002;0;;;;;;;;;;
40.01.3010-30;ASKI ÇUBUK 300 MM;Hanging Hook 30 cm;Askı Çubuk;Hanging Hook;0;10;A;09.3;19;09319;09319003;0;;;;;;;;;;
40.01.3010-50;ASKI ÇUBUK 500 MM;Hanging Hook 50 cm;Askı Çubuk;Hanging Hook;0;10;A;09.3;19;09319;09319004;0;;;;;;;;;;
40.01.3010-70;ASKI ÇUBUK 700 MM;Hanging Hook 70 cm;Askı Çubuk;Hanging Hook;0;10;A;09.3;19;09319;09319005;0;;;;;;;;;;
40.01.4200-180;KANCA TEL KANCA SET 1800 MM;Hanger Hook Set 1800 mm;Çift Yön Kanca Set;Hanger Hook Set;0;2;A;09.3;20;09320;09320001;0;;;;;;;;;;
40.01.4201-180;KANCA TEL KİLİTLİ KANCA SET 1800 MM;Hanger Locked Hook Set 1800 mm;Kilitli Kanca Set;Locked Hanger Hook Set;0;2;A;09.3;21;09321;09321001;0;;;;;;;;;;
40.01.4301-200;LOOP TEL KİLİTLİ KANCA SET;Hanger Loop Hook Set Locked;Loop Tel Kilitli Kanca Set;Loop Wire Locked Hanger Set;0;2;A;09.3;22;09322;09322001;0;;;;;;;;;;
40.01.3450;METAL S KANCA PELİKAN 35 MM ;Pelican Hook 35 mm;Pelikan Kanca;Decoline Hanging Hook;0;50;A;09.3;23;09323;09323001;0;;;;;;;;;;
40.35.002;VANTUZ KANCA METAL 40 MM;Suction Clip ‘Metal Hook’ 40 mm;Vantuz Metal Kanca;Suction Clip with Metal Hook;0;20;A;09.3;24;09324;09324001;0;;;;;;;;;;
40.35.150;VANTUZ  KANCA PLASTİK 40 MM ;suction CUP PLASTIC HOOK 40 MM;Vantuz Plastik Kanca;Suction Clip with Plastic Hook;1;1;A;09.3;25;09325;09325001;0;;;;;;;;;;
05.35.001;POSTERLOCK;POSTERLOCK;Poster Lock;Poster Lock;0;10;A;09.3;26;09326;09326001;0;;;;;;;;;;
TALEP;Gravity Bin;HMK;Gravity Bin;Gravity Bin;0;0;H;10.1;01;10101;10101001;0;;;;;;;;;;
TALEP;Scoop Bin;HMK;Scoop Bin;Scoop Bin;0;0;H;10.1;02;10102;10102001;0;;;;;;;;;;
TALEP;RollerTrack;HMK;RollerTrack;RollerTrack;0;0;H;10.1;03;10103;10103001;0;;;;;;;;;;
TALEP;Multivo;HMK;Multivo;Multivo;0;0;H;10.1;04;10104;10104001;0;;;;;;;;;;
TALEP;Multivo Max;HMK;Multivo Max;Multivo Max;0;0;H;10.1;05;10105;10105001;0;;;;;;;;;;
TALEP;Next;HMK;Next;Next;0;0;H;10.1;06;10106;10106001;0;;;;;;;;;;
TALEP;Facer;HMK;Facer;Facer;0;0;H;10.1;07;10107;10107001;0;;;;;;;;;;
68.30.1239;IVY BOX 1206 KILIF RF-AM ;IVY 1206 BOX RF-AM (102x45x76);Box 1206;BOX 1206;0;48;A;10.2;01;10201;10201001;0;;;;;;;;;;
68.30.0639;IVY BOX 1346 KILIF RF-AM ;IVY 1346 BOX  RF-AM (120x106x27);Box 1346;BOX 1346;0;20;A;10.2;02;10202;10202001;0;;;;;;;;;;
68.30.0139;IVY BOX 3116  RF-AM ;IVY 3116 BOX RF-AM (85x72,5x72,5);Box 3116;BOX 3116;0;20;A;10.2;03;10203;10203001;0;;;;;;;;;;
68.30.0739;IVY BOX 3418 KILIF RF-AM ;IVY 3418 BOX RF-AM (220x110x70,5);Box 3418;BOX 3418;0;20;A;10.2;04;10204;10204001;0;;;;;;;;;;
68.30.0839;IVY BOX 3606 KILIF RF-AM ;IVY 3606 BOX RF-AM (204x155x85);Box 3606;BOX 3606;0;10;A;10.2;05;10205;10205001;0;;;;;;;;;;
68.30.0939;IVY BOX 7685 KILIF RF-AM ;IVY 7685 BOX  RF-AM (140X140X210);Box 7685;BOX 7685;0;12;A;10.2;06;10206;10206001;0;;;;;;;;;;
68.30.1339;IVY BOX 4108 KILIF RF-AM ;IVY 4108 BOX RF-AM (135x125x136);Box 4108;BOX 4108;0;10;A;10.2;07;10207;10207001;0;;;;;;;;;;
68.30.1039;IVY BOX 4102 KILIF RF-AM ;IVY 4102 BOX RF-AM (70X45X175);Box 4102;BOX 4102;0;20;A;10.2;08;10208;10208001;0;;;;;;;;;;
68.30.0539;IVY BOX 4103 KILIF RF-AM ;IVY 4103 BOX RF-AM (143x73x51);Box 4103;BOX 4103;0;20;A;10.2;09;10209;10209001;0;;;;;;;;;;
68.30.0439;IVY BOX 4105 KILIF RF-AM ;IVY 4105 BOX  RF-AM (146x104x73);Box 4105;BOX 4105;0;20;A;10.2;10;10210;10210001;0;;;;;;;;;;
68.30.0339;IVY BOX 4106 KILIF RF-AM ;IVY 4106 BOX RF-AM (186x102,5x71,5);Box 4106;BOX 4106;0;20;A;10.2;11;10211;10211001;0;;;;;;;;;;
68.30.0239;IVY BOX 3416 KILIF RF-AM ;IVY 3416 BOX RF-AM (210x58x97);Box 3416;BOX 3416;0;20;A;10.2;12;10212;10212001;0;;;;;;;;;;
68.30.1439;IVY BOX 8439 KILIF RF-AM ;IVY ALCOHOL BOX RF-AM;Box 8439;BOX 8439;0;1;A;10.2;13;10213;10213001;0;;;;;;;;;;
68.30.1639;IVY BOX 8449 KILIF RF -AM;İngilizce Adı Yok;8449 HMK Versiyon;BOX 8449;10;10;A;10.2;14;10214;10214001;0;;;;;;;;;;
68.30.1839;IVY BOX 5454 KILIF RF-AM ;İngilizce Adı Yok;5454 Siyah Kapak;BOX 5454;0;20;A;10.2;15;10215;10215001;0;;;;;;;;;;
68.30.1539;IVY BOX 1056 KILIF RF-AM ;IVY 1056 DVD SLEEVE RF-AM (146x195x21.5);1056 DVD;BOX 1056;0;80;A;10.2;16;10216;10216001;0;;;;;;;;;;
68.30.1139;IVY BOX 1106 KILIF RF-AM  ;IVY 1106 BOX RF-AM (102x23x76);Box 1106;BOX 1106;0;48;A;10.2;17;10217;10217001;0;;;;;;;;;;
68.01.0251;IVY BOX ASKI APARATI ;Hanger Accesories BVT 125 C;Askı Aparatı;Hanger Apparatus;1000;100;A;10.2;18;10218;10218001;0;;;;;;;;;;
68.20.005;KARE DUMMY SİYAH IVY;Square Dummy Black IVY;IVY Dummy Kare;IVY Dummy Square;0;20;P;10.2;19;10219;10219001;0;;;;;;;;;;
68.20.009;KARE DUMMY GRİ IVY;Square Dummy Grey IVY;IVY Dummy Kare;IVY Dummy Square;0;20;P;10.2;20;10220;10220001;0;;;;;;;;;;
68.20.101;OVAL DUMMY BEYAZ;OVAL DUMMY BEYAZ;IVY Dummy Oval;IVY Dummy Oval;0;20;P;10.2;21;10221;10221001;0;;;;;;;;;;
68.08.0502;DAMLA YOYO LOOP;Teardrop Yoyo Loop;Damla Yoyo Loop;Drop Yoyo Loop;0;10;A;10.2;22;10222;10222001;0;;;;;;;;;;
TALEP;IVY Ürünleri - Root vb.;Insert Protector PVC U Pocket (Custom);IVY Ürünleri - Root vb.;Insert Protector PVC U Pocket (Custom);0;0;K;10.2;23;10223;10223001;0;;;;;;;;;;
80.01.0111;BLİSTER ETİKET SABİTLEYİCİ IMAGO;Adapter for Blister Hook Imagotag;Blister Etiket Sabitleyici Imago;Adapter for Blister Hook Imagotag;0;50;A;11.1;01;11101;11101001;0;;;;;;;;;;
80.01.0311;BÜYÜK ADAPTÖR PLAKASI IMAGO;Big Adapter Plate Imagotag;Büyük Adaptör Plakası Imago;Big Adapter Plate Imagotag;7200;25;A;11.1;02;11102;11102001;0;;;;;;;;;;
80.01.0331;BÜYÜK ADAPTÖR PLAKASI IMAGO BANTLI;Big Adator Plate Imago Adhesive;Büyük Adaptör Plakası Imago;Big Adator Plate Imago Adhesive;7200;25;A;11.1;02;11102;11102002;0;;;;;;;;;;
80.01.0341;BÜYÜK ADAPTÖR PLAKASI IMAGO MIKNATISLI;Big Adator Plate Imago Magnetic;Büyük Adaptör Plakası Imago;Big Adator Plate Imago Magnetic;7200;25;A;11.1;02;11102;11102003;0;;;;;;;;;;
80.01.0511;MEDİUM ADAPTÖR PLAKASI IMAGO;Medium Adapter Plate Imagotag;Orta Adaptör Plakası Imago;Medium Adapter Plate Imagotag;4200;50;A;11.1;03;11103;11103001;0;;;;;;;;;;
80.01.0531;MEDİUM ADAPTÖR PLAKASI IMAGO BANTLI;Medium Adapter Plate Imagotag Adhesive;Orta Adaptör Plakası Imago;Medium Adapter Plate Imagotag Adhesive;4200;25;A;11.1;03;11103;11103002;0;;;;;;;;;;
80.01.0541;MEDİUM ADAPTÖR PLAKASI IMAGO MIKNATISLI;Medium Adapter Plate Imagotag Magnetic;Orta Adaptör Plakası Imago;Medium Adapter Plate Imagotag Magnetic;4000;25;A;11.1;03;11103;11103003;0;;;;;;;;;;
80.01.0411;KÜÇÜK ADAPTÖR PLAKASI IMAGO;Small Adapter Plate;Küçük Adaptör Plakası Imago;Small Adapter Plate;10000;25;A;11.1;04;11104;11104001;0;;;;;;;;;;
80.01.0431;KÜÇÜK ADAPTÖR PLAKASI IMAGO BANTLI;Small Adator Plate Imago Adhesive;Küçük Adaptör Plakası Imago;Small Adator Plate Imago Adhesive;0;25;A;11.1;04;11104;11104002;0;;;;;;;;;;
